but why dont theses things happens in other countries,0
for having such a small mouth rhett takes really big bites for having such a large mouth link takes really small bites,0
i dont feel disgusted watching them puking i think i got tolerance,0
may we ask how the fire is or is not affecting yall over at the mythical studio,0
when link said they were going to eat the slime rhetts reaction me,0
love links george w bush impression at 425,0
how do you not post the recipes,0
poor hagfish disliked,0
will it sausage,0
we need smellovision,1
i finally watched this in the morning,0
i was just shooting my parentshappy gamer day fallout made me shoot people meme of the century,0
this is the first gmm that has made me gag congrats fellows,0
i follwed you on soptfiy,0
i had to rewind to catch rhett spat out the gew,0
you missed the best opportunity will it gravy ft yunggravy,0
a family we have thanksgiving with is french and they put so much wine in the gravy so much,0
rhetts body rejected that shiiit hahahaha,0
did that lady just offend an retired veteran 050,0
im a cod veteran yall better watch your backs cause ill 360 noscope yall irl,0
props to shapiro for pulling out those stats,0
i need an episode showing how pizza gravy is made just give me all the recipes,1
if only good mythical crew was here to show how the heck this was made,0
is it just me or have they gotten a bit too inappropriate,0
all the likes are people older than 50,0
omg the oreo gravy looks absolutely delicious,0
dipshits,0
317 the only other time ive laughed this hard was when link ate balut,0
i had to stop when tge slime came out omg gag gag gag,0
ssb lul,0
today we learned rhett spits and link swallowsgg,0
its a southern thing when people say dressing,0
1318 i cant stop laughing,0
but the real question is is josh gonna go to rhett or links house for thanksgiving,0
is there or will there ever be a gmm recipe book filled with all the creations we discovered work through all these episodes,0
why you changed name,0
oh shit guess im a fucking ninja assassin that has thousands of hours of experience,0
heads exploding chests exploding i never saw any game like that ive played ark ufc boxing cod battlefield fortnite and plenty of other games and none of them look all that realistic,0
will it nutno nut november,0
i still want to see an episode where you can convince link that tomatos are tasty,1
japan has way worse but they dont have the violence we have,0
im surprised yall havent done this one yet,0
you guys should make a good mythical cookbook filled with all of the delicious meals that you guys have madebe it expensive fast food bring it back items and will it insert select episode here recipes it would probably be super popularlike if you agree,1
will it sushi,0
i love the new will its but i miss the animations in between the food o hope im not the only one who thinks this,0
yall never heard of chocolate gravy ,0
the or oreo goo would be amazing with ice cream,0
wow link become rhett and rhett become link this episode is awesome,0
no,0
stop messin with our damn games man what the hell,1
all yee in favor of hating gravy like this comment,0
o dier god you 3 make you vomit 3 times,0
indonesiaaaa,0
would you please give josh a cooking show hes talented funny creates interesting recipes and he is easy on the eyes or maybe have him publish a gmm cookbook thanks,1
will it mac and cheese,0
its my birthday and to start it off with a will it episode is definitely the best way to start off my birthday,0
i would watch an entire day worth of footage of josh handling and making all of the disgusting things for rhett and link to eat,0
i want the pizza gravy ftw,0
oh dear rhettsoso sorry,0
i love when link broke the edible underwear you can faintly hear chase say mazal tov,0
those every body u watch a lexus commercial buy a lexus no but some those,0
good mythical cooking book coming out soon,0
gravy biscuits pudding my british sensibilities are deeply offended,0
when rhett tastes something and does that head turn towards link like this is a good idea is when you know he likes it lol,0
50 shades of gravy ruined the video,0
did he say movies did she say theres no such thing that girl gamersdid they say little kids watch bloody stuff guts bloodthe people  say games are violent and they watch looney tunes and tom and jerry this is what makes me violent watching people think video games are violent this is making me violets,0
fox news you lieing idoit,0
1220 guys nooooo guys nooo you dont need the views thay badly noooo dooooont pigs blood was bad enooooough,0
link is going to lose it and cuss us all out one day,0
you guys need to make a cookbook of the successful and tasty foods you guys made on this show,1
umok ik ive been away from good mythical morning for a while and im just getting back into it but wth happened to the original intro with the rooster im disturbed,0
my god look at link he has grown so much he swallowed that whole nasty thing,0
can you start showing little clips of how you made everything im always so curious to try some of this stuff or make it,1
do tomatoes and liver make everything worse,0
these guys really need to wipe trumps semen off their lips before they spout this nonsense at least ben has a degree of common sense,1
i made the mistake again of eating and watching i saw the hag goo in rhetts hand and yeah the piece of bbq chicken i was eating was just spit out and the rest thrown in the trash why do i do this to myself,0
is josh gonna have a cookbook soon of the foods the survived the will its really interested to know how he made the rose gravy and other awesome foods hes made in the past for u guys,1
came for the dislikes,0
will it ramen,0
will it rice use different liquids to steam rice,0
if theres a clear link to video games and violence why dont you show us how,1
rip stan lee,0
i have never gagged while watching this show until now that slime was omg just thinking about it omg i had to stop eating dinner i lost my appetite damn,0
if anything i take out my anger on this lmao,0
842 baby gravy,0
i see you slyly adding controversial commentary lincoln strong independent women we unfairly call basic rhett grunts in either agreement or somewhat shock,0
no sandwich is good without a panini will it panini ,0
m mm mmj,0
this is crap because it does not encourage violence but it shows a representation of war,0
will it slushy,0
thanksgiving makes me so angry because we dont celebrate it in my country the food looks so delicious but i cant have it and i get so jealous i want to punch someone,0
i honestly would like them to take into account that im not playing surgeon simulator ive never played cod or fortnite and seen a chest open i wouldnt be able to play then most of the time its literally blood just coming out besides in ww2 where you ey limbs blown off and i dont know about a hesd ive never played and payed attention to it cause its not why i play cod,1
021 yeah trump like you never spend your time on twitter the internets oh boy,0
will it icecream if yall really did that part from icecream sandwich im late,0
one day you will ask the ageold question will it cracker,0
its bothering me more than it should that all the food and gravy flavors are all on the same plate touching each other,0
yeahand bumber cars cause car wreaks,0
will it omelette,0
have yall ever thought of josh making short cooking videos on the channel that would be real cool to see,1
what has this show become,0
for a good videos game there needs to be some killing and violence take mario brothers as an example mario killed bad guys and it is still one of the best videos games ever are you going to ban all video games with violence because if so say good bye to mario sonic pacman and centipede,0
i love you guys sooooooooo much,0
can you guys upgrade to a 4k camera already,1
rhett and link show the hagfish slimeme nonononononononononono no no no dont do it,0
bruh they showed fortnite,0
they eaten the slime yet but i am retching and gagging every 2 seconds,0
i so sad we smart people will never be retarded fox news,0
this is the best deflection from talking about guns ever,0
please please please make a gmm cookbook,1
 50 shape of gravy ,0
they didnt eat the turkey,0
why the heck am i always eating when i watch gmm ,0
will it currywill it boilwill it breadwill it coffeehot chocolate,0
yes video games are so violent meanwhile bullying causes the shootings and video games are escapes from reality when some people are in depression and stress to escape from there horrible life new reporter scumbags,0
will it toothpaste,0
what about will it not  new concept,1
please start calling all meat on the show good mythical meatflesh,1
one of the gravies look like baby gravy,0
i need that pizza gravy recipe,0
link was a lot today,0
oh hi danny from indonesia and yes i agree with you that of course durian will ice cream d,0
you should do will it crepe,1
ilovestevie,0
nothing makes me want to shoot up my school like roblox,0
click here for your viewing pleasure 1316,0
you should make a cook book of all the great thing you invented,1
913 cannot be unseen,0
plates looking good to a hungry man at 1251 in the morning lol,0
827 link is going to have fun with his wife tonight,0
well were about to get a shit ton of killings from the 12 million active csgo players apparently,0
,0
you both should do a make the other person sick by saying and showing gross stuff,1
that hagfish slime was truly vile i almost threw up,0
will it wrapping paper,0
simyouliter,0
rhett will it gravylink nooooooooooo ,0
yes but did josh go to rhetts house the important question,0
dressing is my favorite,0
these thumbnails are basically click bait until you watch the video and you see gmm is for real,0
episode 1420 smoke one for rhett and link,0
my favorite show,0
i  gravy  i also want to say thank you for talking about my favorite thing in the whole wide world ,0
next time you should do a will it mince pie for christmas and do mince meat will it mince pie a savoury mince pie,1
fun fact im from north carolina and ive never heard anyone call stuffing dressingmaybe its only a thing in certain parts but im from the base of the mountains and we say hand me that there stuffin ,0
smash bros are violent seriosly,0
yes another will it,0
820 i thought the moon juice was lotion for some reason and i was like why are they surprised that its bad it is lotion,0
the people who clean their studio must have so many questions,0
murderer plays violence  game causes violence hmm maybe he is violent and that is why he plays that 234 he is literally playing super smash bros brawl,0
1044 rhetts yum lol so cute,0
hello rhett and link you guys are awesome and you guys have helped me push through and try new things thank you both,0
can someone please write a gmm cookbook i keep seeing amazing and odd creations i want to try so bad,1
i m english so no thanksgiving 4 me,0
its not that video games make violent people its that violent people also happen to also play video games,0
so i have attention issues and frequently pause things to do other things even if i am loving the primary thing xd well i kinda forgot what was going on then just to end up hitting play on the video having link lean onto the table then go well i am aroused im so scared xd,0
happy birthday to me and rip stan lee you will be missed by all and was loved by all,0
do will it chicken legs,1
lmao rhett that was great xd im so happy link actually got it down   proud moment  thanks josh for making this epic food for them  that was a pleasure to watch ,0
aaaaand thats why i dont swallow,0
i feel like they were mad at each other just me,0
ben sheparo trolling libtards,0
i will use their own idiotic thoughts and show you how idiotic this isthis is an example of what they are sayingall mass shooters wear sneakers so it must be the sneakers your point is stupid,0
666,0
everyone gets along at thanks giving speak for your family mine dont,0
josh needs his own cooking channel,0
hearing the crew especially josh cheer for link was endearing,0
they should publish a cook book of all the weird mixtures from will it that did so we can try if they did,1
i would travel to the us if josh opened a mythical restaurant,0
i nearly threw up watching the last one,0
will it gummy bear,0
who thinks that josh needs to have his own good mythical cooking channel i know i would love to be able to make some of the actual good tasting items that he makes,1
i also wish i had smellivision rhett,0
i guess you can call it a gag fish,0
thanksgiving was like a month ago,0
rhett eating  those mashed potatoes is another legendary gmm moment that will be talked about forever,0
link is a damm cartoon,0
will it beans,0
take  60  veg mayo or curd            20  tomato ketchup             10  szechuan chutney sauce            5    indian mango pickle            5    veeba pizza sauce      not sponsored xd mix this all together and get some chipsfries whatever you want to dip in to this and feel the taste,0
that oreo gravy would be amazing on ice cream or a custard pie,0
dont let the moreo guy see this,0
was anyone else here canadian and confused,0
we have found one more thing that rhett cant swallow,0
idk what region of nc theyre from but we dont call it dressing  also that oreo one looks so good,0
psht  face like a hagfish  blow off choffer,0
i really want to try that oreo gravy,0
when ben shapiro starts talking i get a seizure just because of his voice,0
you dont know how long ive screamed will it gravy in the comments on so many different accounts,0
watching them eat the slime gravy turned my stomach and made me gag geez,0
the haggis slimegravy made me lose my appetite & i was eating my favorite lunchchivkfila,0
will it cook,0
best watched with morning coffee i havent laughed like this in forever probably rewound 10 times when link did the kiss tongue & when link lost all his beads on his candy thong this is why i watch gmm love you guys & always making my morning,0
is marshmallow normal on sweet potato,0
if violent video games make people violent then i can sleep with 30 women in a week from my experience on huniepop,0
906 why,0
wait have they made a cookbook with all their successful experiments yet uh asking for a friend,0
i play violent games every week and im not violent at all in fact im the calmest person yall meet,0
you guys should make a restaurant with all the things from will its you loved and have josh as the chef,1
will it oreo,0
um excuse me why are there marshmallows on your roast dinner thats bizarre,0
i love ben even more now,0
if josh is invited to rhetts house for thanksgivingi officially invite josh to come cook at our house for christmas,0
that gameplay was fye af,0
hope this episode really cheers me up im not in a good mood at all,0
oh man how love how stupid these people on fox news are just ridiculous does someone still believe that theyre actually for small government they are only when it suits them,0
link loves his children smothered in gravy,0
that turkey looks good im sad because my thanksgiving turkey was nasty,0
i am ready to cringe,0
marshmallow in the potato is that a thing,0
laura ingram is an idiot but then again she never played a game in her life,0
i love joshs excitement about link swallowing the slime gravy,0
is link ok,0
when rhett puke and link dont this is unusual,0
video games themselves can not cause violence when columbine happened doom was instantly blamed guess what  it was just erics way of using his anger on something to enjoy lifethere are many videos on the internet about people going wild after playing gta the reason for that is mental illness not video games,0
whoa wait link actually swallowed something that rhett couldnt this is something historical,0
duh anything pizza will save your soul,0
311 she realized she was proven wrong and immediately switched the conversation,0
smellovison,0
maybe if parents paid more attention to their children we would not have so many school shootings not okay for kids to play video games but its totally okay for parents to spend most of their time on social media,1
,0
the hagfish slime this is legit the first time i retched myself i think,0
okay josh were gonna need those recipes that all looked soooo good,1
give me now,0
me reads title oh boy am expecting a lot of likes on the video and negative comments on games me looks at dislikes and commentswell that backfired didnt fox,0
oh my gosh rhett  that stuff shot straight out of his mouth,0
note to self dont eat while watching will it,0
link has come so far,0
wow they pushed to the next limit with this episode for sure i dont mind it at all but i am sure people are gonna complain about the dust and underwear part,0
they havent done a will it in soooooo long,0
who else watching this in canada the day after remembrance day,0
50 hours a day,0
ohh link  we call those girls basic for a reason lol,0
they wouldnt buckle their baby in the car seat if it wasnt the law excuse me i think i can speak for a majority when i say idgaf what the law is i dont want my baby flopping around in my backseat every time i make a sharp turn,0
will it cotton candy,0
will it gravy taste test ft yung gravy,0
i guess the morale of this story is if it tastes good now itll taste better as gravy,0
ben shapiro saves the day,0
you got to try custerd,1
im not a american but i now know how stupid the journalism in this country is,0
i cant watch this shithere i go killing again,0
ok so then by this logic crime killingsshootings have only been in the world for like the last 25 years i wonder what game ted bundy was playing before he did his murders,0
my great granny has a recipe for chocolate gravy that is  so good,0
1317 probalby the best scene ever on gmm d,0
honestly out of all the things ive watched yall eat the hagfish gravy is one of the few things i wouldnt try i actually gagged,0
i actually have an alcoholic uncle doug omg rip,0
link yes we know you came up with dink it and sink it but not after every bite,0
i feel like theyre best friends but you can tell when they are irritated with each other,0
you guys do know chocolate gravy is a thing right,0
oh nu,0
will it chocolate milk  as in put the syrup or powder in various liquids and test them,0
mmjp gn,0
will it rice ,0
during the ros part i thought rhett said looks like it comes out of a boy and i was like sorry if i spelt ros wrong,0
such realistic violence you know most studys around this are false and mostly are bribed,0
i see oreo i click tubbymcfatguy,0
i wander has any thing chang changes in america regarding what games can be sold in 2018 in america,0
they should post recipes so we can make this stuff this food looks amazing,1
dressing  not in turkey stuffing  inside turkey,0
yeah every school shooter played fortnite ban it disguisting violent games these days,0
simple answeryes i have got back from my evil tea drinking whitch somehow causes a disaster,0
played roblox then stabbed my cat ban video gaymes,0
i havent eaten breakfest yet plz stop,0
blackpink ros,0
will it money shot,0
is it just me or is there a slight tension between them lately,0
ugh you cant say just because most violent people play violent games then video games make violence you have to look at everyone that plays these games and see how many people become violent correlation doesnt equal causation,0
omg that perfect curl on the side of rhetts head,0
i love you bros ,0
can we hope for a gmm cooking book one day,1
hes right after i play earthbound i want to hit dogs with a baseball bat and set them on fire,0
that hagfish thing looks creepy oo,0
people need to understand that desensitization to violence does not equal becoming a violent person also because my healthy brain understand that none of this is real im desensitized to this fake violence but just because im desensitized to seeing someones head being blown off in vats in a video game doesnt mean im not going to be fucking terrified if i walked down the street and saw that same exact thing happen because one is real and the other isnt and the only way they are separated is by the brain establishing what is right and what is wrong if i play cod and then say im going to buy a gun and commit violent atrocities that isnt the games fault its yours,0
linkster has the most iconic talented comedy tongue ever,0
this whole debate is so perennially frustrating if you raise your kids properly and diligently they will not extrapolate what they see in movies or play in video games to the real world they just wont period,0
anyone else think that theyre a bit on edge with each other,0
will it hot chocolate,0
yes,0
link just called an entire generation of women basic and i love him for it lol,0
will it stuffing,0
1317 he rhettched,0
will it funnelcake,0
yung gravy,0
bullying school shootings most acts of violence are from being bullied and from bad pasts the last time a school shooting wad encouraged by a video game wad back in the 1990s the game doom was so quote on quote violent it made someone want to shoot up a school kids have common sense like me we know that we shouldnt resort to violence ban idiots not video games end of argument,1
suck it,0
it started out so nicelybut josh is just too good he can do magical and horrible things with food,0
i love yr vids keep it up,0
i feel like they dont like to work together i mean do feel that awkwardness,0
next video should be will it custard,1
yay i love will it episodes,0
rhetts taking bites like he hasnt eaten in days,0
will it xmas,0
links getting tough these days or is rhett going soft,0
i cleverly decided to watch this video whilst eating lunchthat was a mistake,0
black belt in what,0
will it gyro,0
will it oreo put different foods inside the two oreo cookies,0
will it candycane,0
you cant tell me that hag fish gravy wasnt nut,0
links behaviour in this video proves his status as everyones weird uncle,0
dayum thats rare rhett gagging and link swallowing it,0
there needs to be a recipe for the first three wouldnt mind bringing them to the family thanksgiving,1
will it french fry,0
will it christmas cookie,0
coming from people whove never played video games their whole life,0
fox look at the comments you will see reason,0
i never want to see these men interact with edible underwear ever againin fact i just never want to see edible underwear again,0
gravyyyyyy,0
the kids who shot up the school didnt do it because of video games they did it because there mental,0
do a will it wing and try different things to toss wings in,1
do a game where you try to guess what food is fresh and which one is reheated,1
3 words  will it cement,0
no itsnot they had legal access togunnnns,0
lmao trump you silly womaniser millennials are a different breed to previous generations,0
will it aspic  an old time food thats just other foods suspended in gelatin,0
first time link ate something super nasty without throwing it up,0
no,0
do will it chocolate put things in chocolate like fillingsor do will you gum put things in gum to make different flavours,1
the gravy thats supposed to have 50 shades just looks like normal 1 colored gravy,0
pout the pizza gravy  on some pasta and coll it pizza pasta its so good i make it all the time,0
finally a will it,0
vomits out a disgusting goop thats from me,0
you guys missed a prime opportunity to invent the term love gravy 9,0
note to self dont watch will it episodes when eating breakfast,0
ookies nd ream ravy,0
ive noticed every episode they test something in usually the first option they get is a yes what if we mixed it up and gave them something bad for the first test think it would be pretty funny,1
1108 im not gonna say it but im pretty sure were all thinking the same thing in regards to what that looks like,0
i actually dry heaved at the last food,0
tis is now,0
video games are not the problem parenting is the problem my parents taught me good morals and im aware enough to realize violent video games are merely violent video games is this really a conversation,0
chocolate gravy is a real thing here in sc pour over biscuits,0
you should do a stuffing video,1
i thought the will it was will it gravity and i got really confused,0
guys youre gonna have to make a book of all the recipes thats actually taste good,1
ben shapiro saying all the right things,0
50 shades of gravy got me,0
509 close your eyes,0
1315 actually made me gag,0
what is thanksgiving,0
will it sauce,0
can we get a cook book of mythicality,1
that last one guys that was bad,0
yeah lets talk about that,0
how are you two not dead or at the hospital all the time,0
i started gagging when they pulled out the hagfish slime and threw up in my mouth a little when rhett spat it onto the table,0
hi love the vids we watch this at church camp,0
i love fortain,0
get gordon ramsay as a guest in will it,1
ew,0
another will it,0
,0
hope youre having a good day strollers,0
cookbook of mythicality collection of recipes that do from the will it series,1
ive never seen someone spit so much shit like this woman,0
11 views im late,0
will it pure please,1
this episode started out so wholesome and family friendly lol,0
isnt this supposed to be family friendly,0
the episode i didnt know i wanted,0
i think this would make ed from ed edd n eddy happy,0
i love your vids,0
will it egg salad sandwich,0
tomato gravy is already a thing  your pizza gravy was essentially just tomato gravy,0
if i compare my rainbow 6 stats to real life id be a terrible school shooter,0
that escalated quickly,0
make tort with the oreo gravy and a chocolate chip cookie as the base,1
yes im watching this daily,0
will it ice cube will it jeleopeno popper will it cool whipwill it bubble gum will it toothpaste lol,0
the rose gravy would be amazing on french toast,0
1310 had to watch it a few times i was laughing so hard kinda died,0
