Really happy I DON'T have smell-o-vision,0
"Me: gets Oreos and milk
Gmm: oreo gravy
Me: OMG WHY ",0
"You both should do a ""make the other person sick by saying and showing gross stuff!""",1
Um...ok ik Ive been away from good mythical morning for a while and Im just getting back into it but wth happened to the original intro with the rooster????? Im disturbed,0
Should have had YUNG Gravy in this episode,1
what is gravy?,0
WE ALL HAVE TO FIND DANNY AND TRY HIS WILL IT!!!,0
Would love seeing way more of josh! His ideas are awesome and I like his personality + passion for cooking.,1
Oreo gravy would be the best ice cream top ever!!!!,0
Skip to 13:00,0
14:16 when you nut but she keeps sucking,0
Will it milk shake,0
"""...and see how uncle Doug reacts.""
My uncle's name is Doug",0
What about will it eggnog for the holidays like so the guys can see,1
"Do Will it Cream Cheese, Will it french fry, will it lemonade, will it salad, will it gift wrapped, and/or will it candy cane",1
So when is the restaurants opening?? Some of the stuff on Will It is just amazing sounding,0
Will it perfume,0
I would give to St.Judes hospital but I dont have any cash,0
sounds gross  is...good????,0
grevitzza,0
Pongan subtitulos en espaol plisss,0
,0
"I dont know what part of North Carolina Rhett is from, but we call it Stuffing.",0
"Why is it when they brought up the hagfish gravy my eyes started burning like I could actually smell it, weird.",0
0:57 is Link insinuating that he smothers his children? O.o,0
"They should publish a cook book of all the weird mixtures from Will It that did, so we can try if they did.",1
Gosh i still don't know how they find all these really gross ideas.,0
INDONESIAAAA,0
8:37 SLUT GRAVY,0
YES IT WILL. YES IT WILL,0
13:18,0
13:17 Me watching this year's YT Rewind.,0
"Am I the only only one that notices something very off between link and Rhett, it's almost like a passive aggressive enmity between them",0
i have an uncle doug,0
13:16 theres a reason theres a trash can on your lap Rhett,0
Will it bread?,0
Will it hot chocolate?,0
will it candy corn,0
weird how i was eating pizza and oreos while I watched this,0
I have an uncle Doug,0
Will it waffle? Pleaseeeeee,0
"For all the successful ""Will It?"" recipes, I think we all agree there should be a cook book. Or as Rhett calls them, a cooking book.",1
Hi I like you and your Videos but please chew quieter I and a lot of people can't stand that so pls nor so close to the mic please,1
You should do ice cream.,1
"will it ice cube 
will it jeleopeno popper 
will it cool whip
will it bubble gum 
will it toothpaste 
lol",0
to bad oreos are crap lol,0
Will it blanket? I like the sound of that,0
40 shades of gravy. I laughed harder at that than I should have. I'm sorry mom.,0
i would dump the pizza gravy straight into my mouth.,0
I can feel some tension.,0
"Dink it, sink it, rethink it.",0
Will it pizza roll?,0
You should do  will it gingerbread?,1
"None of those were really gravy, I mean the Pizza thing was basically just a sauce.  That's how sauces are made with butter, flour, etc.  The Oreo thing wasn't gravy either.  It was again, just a thin chocolate sauce.  The last thing was literally gravy with wine added to it.  Gravy really needs to be based on animal products.",0
best part was the undie reveal,0
12:53 I genuinely had a gag reflex from seeing the slime juice,0
"@
Mmjp. Gn",0
Or....deep fried Orio gravy,0
8:56 a reminder just in case you thought this was a family friendly show... you are mistaken my friends,0
"Rhett- this smells like pizza
Me- facepalms",0
"How about ""Will it smoke""?",1
Still waytin for the will it Tea episode,1
Can you tell us the recipe,0
"Rhett: ""Man, I wish you had smell-i-vision.""
Me: ""How thoughtful!""",0
"you should do a will it soda, where you carbonate usually uncarbonated drinks, and see if they should be sold carbonated.",1
Does anybody else really want the recipe for that pizza gravy?,0
WILL IT PERFUME NEXT PLEASE!,1
Theres already a chocolate gravy. Its an Arkansas dish.,0
I know this is late but if anyone wants to come for Christmas to my place its in in Ohio!!,0
"Im sorry I have literally no money to donate because Im a broke hoe, but if any I can donate my time to saint Judes please let me know because I will!!",0
I have a feeling most things gravy.,0
"I should not have smoked that bowl 1st. From 12:15 on I was broken, dying laughing.",0
Will it funnel cake,0
"Hagfish is the new ""Oooctopuss..."" Blaarghhhh~",0
I need that pizza gravy recipe,0
Is this ASMR,0
Will it turkey,0
Here in Korea eating hagfish (here commonly called penis fish) grilled is kinda commonplace. Grilled though. Not sure when they use the slime but yeah apparently it's pretty common too :/,0
I wanna see them revisit old will its now that they have chefs especially will it ice cream sandwich,1
Dani what's your @??? We're  from the same country!!,0
Will it bread?,0
you guys should do a will it hat,1
I smelt it from my smellovision and it is disgusting,0
We have found one more thing that Rhett can't swallow,0
"Link: ""Gravy my biscuit""
whispers ""yessss, yessss""",0
Fried Oreos..but the inside is Oreo Gravy.,0
6:53 Show off your natural hues Flamingo-o-o-o-o,0
I can die now. I seen Link wearing edible underwear,0
"Pause at 0:01, what is link trynna do?",0
You should do a Will it Klondike bar?,1
"I thought the Will It was ""Will It Gravity?"" and I got really confused..",0
Like if they should do a will it chili??,0
ANYTHING CAN BE G R A V Y,0
13:18 I'm dying here!,0
WILL IT CHIMICHANGA,0
I Got sick thinking of Link eating that alien goop omg im dead 0_0,0
I literally just threw up watching them eat that fish stuff,0
"The ""50 shades of gravy"" cracked me up!",0
oh god i was gagging on that last one man,0
5.4,0
The hag fish slime was the first time I've ever gagged watching your show.,0
again - show how Josh made all this please!,0
You guys should collaborate with Josh and create a cookbook called Good Mythical Recipes.,1
The dislikes are turkey's,0
Do an episode convincing Link tomatoes are good PLZZ,1
Will It mojito?,0
#mvplink,0
Im waiting for a will it wine,1
The or oreo goo would be amazing with ice cream!,0
I wanna see an episode where guys do this with Gordon Ramsay and make sure it's extra gross,1
Now where should we put this? Preferably on the food,0
He was so proud he kept it down,0
Head phones no thank u,0
13:12 Can this be added to gmm greatest moments?!,0
"I have to watch most of ur videos while eating something, otherwise i get hungry",0
That turkey looks good... I'm sad because my Thanksgiving turkey was nasty,0
Why are you eating hag fish you could die,0
"Don't let that guy at the end fool you, durian ice cream literally smells and tastes like a rancid expired fart... but try it",0
This went from pg to R real quick lol,0
"Oh man, I want a recipe for that pizza gravy.",0
Now do the opposite,0
I m English so no thanksgiving 4 me,0
oh god i hate rosette...rosette wine...is just...it tastes like completely potent ass perfume its gross...,0
i think theres some creamy pizza gravy on papa john's cheeseburger pizza,0
The guy who swallowed the food with the Hagfish slime looks like LINK .,0
Are you sure the edible underwear wasn't second-hand?,0
3:17 the only other time ive laughed this hard was when Link ate Balut,0
I almost vomited,0
"Suggestion for the next will it:  Will it cereal?  Theyve already turned cinnamon toast, French toast, and Oreos into cereal.  GMM should try some experimental flavors so I dont have to.",1
Please make a will it Mac and cheese.I think its a good will it idea like if you agree.,1
"Honestly, out of all the things I've watched ya'll eat, the hagfish gravy is one of the few things I wouldn't try. I actually gagged.",0
Does anyone else ship them?,0
Link hates tomatoes but likes pizza.... um?,0
Congrats Link. Link 1 Rhett 0,0
will it milkshake,0
"So is no one going to talk about this?  9:08
Dude I'm dead xD",0
M. Mm mmj,0
when link said they were going to eat the slime rhett's reaction... ME,0
"Dis is Bob
he is 1 moth old
will he live to be 100
1 like=1 year",0
Will it tamale,0
"Delicious/gross taste test guys.  Now I'm wondering what Chips Ahoy salad dressing will taste like.  ""Will it Salad Dressing?!"" in the future, please.",1
will it candy cane,0
Who else clicked thinking they where going to put gravy on foods XD,0
"DINK IT
SINK IT
slide it",0
50 shades of gravy. Absolute perfection,0
They should do a will it fruitcake or will it eggnog for Christmas,1
Will it popcorn?,0
Yes but did Josh go to rhett's house? The important question.,0
Dressing is also called stuffing because it usually gets stuffed into a turkey,0
I love you guys and watch yall every day. I think it's awesome you're helping out st judes! Thank you guys for all you do!,0
Will it icing?,0
Put the pizza gravy on wings,0
I miss the old intro from 5 years ago,0
What happens to all the left overs on GMM?,0
Will it shit? Taste test,0
ya'll should have josh post the recipes from now on haha,1
Link standing up with the edible underwear got me lmao,0
"I originally loved Rett, but I feel like he's just phoning it in for the last few months. So now Link is my favorite.",0
Will it salad? (Romaine sure won't),0
Will it sushi,0
11:30 no nut november FAILED,0
"You Guys need to do a, ""Will it Snowman"" were you take items from a certain ""genre"" and use them as decorations and accessories  for a snowman.",1
"Will it Curry?
Will it Boil?
Will it Bread?
Will it Coffee/Hot Chocolate?",0
"Will it Blue Raspberry?
It's a well-known fact that blue raspberry is the best flavor for anything, and there is rarely a time when something blue raspberry-flavored could be considered bad. So how far can you guys push that boundary and make blue raspberry less and less enjoyable?",0
Oh my gosh!! Years ago I asked for this episode to happen and t actually did!!!,0
Will it granola bar,0
Is that what white people eat for thanksgiving WOW thats sad weres the mac and cheese wheres the greens or the green beens just tragic,0
"Links vocabulary: pizzay,warm pudding,clingy,right,mmmm,rose all day,basic,onion powder, and the worst one ever, I need to get rid of this chocolate,slinky",0
Sorry but link was horny that day,0
The way Rhett looks like when link says Drippings and juices make me hungry lol,0
"Garleek 
                   -link 2018",0
Hope that slime you both ate is not DEADLY,0
Hey you guys should do will it soda,1
"you know what.... why not sell a GMM cookbook of all the best recipes you guys made? i'd buy it. that would be a great addition to any cook's library. it may be a joke piece, but it would be fun to try some of this stuff",1
could you please publish the pizza gravy recipe? i'm curious to see what the version you guys made tastes like.,1
"Hmm...What about a ""Will it Whiskey"" or ""Will it porridge"" video..That might sound appetizing :3",1
"8:39 fifty shades of gravy
",0
You had 1 opportunity to use 69 oreos...,0
"Link's gotten kinda savage lately.
""It's not that great. You can go to Rhett's house.""",0
"Haven't seen that chef channel yet, get good noob.",0
DO A WILL IT PIZZA OR A WILL IT MACRON!!!! PLEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAASE,1
Who is thanksgiving,0
They should've done this with Yung Gravy,1
YUNG GRAVY,0
ITS STUFFING ITS NOT DRESSING ITS STUFFING!!!!!!!!!!! >:(,0
I follwed you on soptfiy,0
13:15 actually made me gag,0
13:15 RHETT OMG LMAO,0
"right out of the shelves
swings hand
RIGHT INTO PEOPLES MOUTHS
forces biscuit into mouth and gags",0
#GMM,0
8:27 Link is going to have fun with his wife tonight,0
I literally gagged when he swallowed that slimy shii..,0
Is it me or is gravy a really odd phenomenon in existence?,0
Feels like Rhett is annoyed with Link for some unspoken reason,0
4:33 when you dont want to talk first,0
"Rhett: you know, you can get pizzas now a days that got Thanksgiving stuff on top of it, and this is the opposite, this is pizza on top of the Thanksgiving stuff, You're welcome world.
Link: You said it Rhett, and you know what? I totally agree.",0
"As soon as I saw the fish stuff thingie I knew, this WAS NOT  going to end well",0
will it pizza roll??,0
I am watching this at night soo GOOD MYTHICAL NIGHT,0
"do ""will it gonna be eaten?""",0
They should do that Will it kill me lol,1
Linkits warm and begging to be poured me*imagining the gravys voice* PoUr Me DaDdY!!!! Me*shudder*,0
I would love Gordon ramsay join them on the next will it episode,1
will it sexdust?,0
"You guys need to do a will it tamale, asap!",1
Omg im watching this on thanksgiving,0
Was the video of rett freaking out on the crew a joke or was that real?,0
"You know, after watching a lot of these ""Will It?"" episodes I didn't think it could get any worse. And then you started talking about Hagfish goo, and I nearly died. You guys are insane lol.",0
I watched this the day before Thanksgiving,0
I live in North Carolina but I always called it stuffing,0
We call it dressing in Mississippi,0
"The first one is always the only good one
Edit: Ahem never mind",0
They shouldve gotten Yung Gravy on here for this,1
"""Gravy my biscuit""  - Link 2018
Put that on a shirt.",0
"Rhett- Hagfish, will it gr...
Link- NOOOOOOO",0
Not a good roast without some Yorkshires,0
U ditched our chairs wait are you filming this stop filming thos,0
Soooo who's house is josh going to?,0
i mean  0:00,0
15:00 lol links face,0
Link eats children confirmed,0
I eat my pudding warm,0
Natural selection: The slime chose Link as a host. Rhett was rejected that is why he couldn't swallow it. lmao,0
13:17 He Rhett-ched,0
I dont like tomatos either but ill eat pizza and ketchup,0
will it snow man??,0
will it wrapping paper??,0
will it Christmas tree??,0
"I feel kinda weird I never tried rose out of all alcoholic drinks I had the chance to try  I guess I'm not a strong, independant woman...",0
"Will it Gravy
LINK -NO",0
been watching this since I was in elementary. crazy you guys still poppin off,0
i wish there was a way to make garlic bread gravy @_@,0
"That last one guys, that was bad",0
I feel like they were mad at each other just me.,0
gravyyyyyyyyyyyy,0
will it popcorn,0
6:57,0
The drippings are for real,0
#LTAT,0
Will it deviled egg,0
They should make a recipe book of all the will its that got yes,1
I  G O T  S E X  D U S T  O N  M Y  P A N T S,0
Hagfish can Be a Good Gravy since im trying to murder my Enemies,0
Can you cook a cook book?,1
"Oh man, some of that gravy was Bazaar. I laughed when Link said, please stop talking about boils.",0
Am not even watching this in the morning,0
9:48 how to know if someone has never had a candy necklace,0
I miss the old gmm. Where it gave me something to talk about every morning with my friends,0
I'm gonna kill it.. then i'm gonna love it,0
Gwenyth Paltrow is a trisomic charlatan.,0
the hagfish sauce looks like nut im sorry,0
Im sick. Probably not the best time to watch this. OH WELL,0
yeet,0
"You've been part of my daily (almost) routine for about years :) I remember when you guys had your toast intro and talked about butt tattoos, AND I've got your 1000th episode coin :D thank you so much for being awesome and keep being your mythical best",0
Chocolate gravy and biscuits are bomb,0
WAMEN,0
"Arkansan here. As they were describing the taste and texture of the Oreo gravy, I couldn't help but think... Sounds like chocolate gravy. Which is a completely normal Southern food. Usually for breakfast.",0
9:56 OPA Greek confirmed,0
"Hey Link!  Pizza has tomato sauce, and tomato sauce is made of tomatos.  You like",0
Will it bed,0
Watching GMM WITH TAKIS,0
I don't like when my food mixes lol. but i want that pizza gravy.,0
"idk what I would put pizza gravy on, but I feel a deep need to eat it. On, like, a daily basis. LOL",0
A little idea I had while trying to jam 7 sheets of paper into a pair of scissors: Will It Cut?,1
Today we ask the age old question: when is this series going to die out?,0
NEXT UP ON GMM will it kill me,0
That plate looked so good.,0
Will it kill me lmfao,0
Love you guys y'all are so funny I laughed so hard I cried,0
What about will it stuffing??????,0
LINK THAT WAS FREAKING AMAZING! FLAWLESS SWALLOW!,0
Everyone look up Rhett rages over chair weird,0
I have never dry heaved so violently.,0
I would order a cookbook of mythicality in a heartbeat!,0
come from PG to a R!!,0
u live in north carolina ???????????:/,0
O dier god you 3 make you vomit 3 times,0
https://ifunny.co/fun/xtOEALRF6?s=cl,0
"You guys should come out with a cookbook of all your will it yeses. then you could call it. ""Will it? Yes!"" And then other people could try stuff like that",1
"I have to watch the |Strange Foods"" based GMM videos according to how my stomach is doing. I got stomach problems and I get queasy at the sight or NORMAL food. Go looking a for a new GMM and it's about strange foods - do I watch or do I not, it's up to the stomach. At the time, it's behaving so I can watch this one now!",0
i honestly wanna see if josh/ the crew goes to rhett or links house,0
"Okay, but when are you guys releasing a cookbook tho???",1
Try chocolate gravy. It is so good. Chocolate gravy with bacon and biscuits was one of my favorite breakfasts growing up.,0
will it smore?,0
"Is it just me or do Rhett and link seem to be a bit further apart than before, in videos long past. I feel some passive aggressiveness coming from them, but it could just be me",0
"@1:03, hella weird",1
"You guys should do a ""Will it French Toast""",1
Young gravy needs to see this,0
I  gravy ! I also want to say thank you for talking about my favorite thing in the whole wide world !,0
"@Rhett, be careful what You wish for .... i believe that the invention of ""smellevision"" will kill the show, as a big fan I don't want that",0
What day is thanksgiving.,0
Will it bean dip?,0
"#Bay+#Gools
Means #Baygools",0
"I hope somebody finishes off all the food, if not I'm available.",0
12:42 ( INTENSE FORESHADOWING ),0
That hagfish slime looked just like a big lugie!,0
10:17  so random  but kind of attractive. Legit me around my friends cause I tell them everything,0
I think it will be good says the man with a trash can in his lap,0
i think the Oreo gravy would be a good ice cream topping,1
hagfish neop,0
Will it door   will it bed.  Will it headset.  Will it fan blade.,0
The third GrAvY looks like the slime off of Ghostbusters.,0
Yo can someone tell me where to get that sweater Rhett is wearing?,0
Just remember! This is still a kids show!,1
Why does link look like an angry Lama when he bites the edible thong??,0
I hope y'all aren't wasting all that food like y'all can give it away to homeless or shelters,0
"*STUDENT: Sir, can I ask a question? 
TEACHER: Yes! 
STUDENT: How do you put an elephant inside a fridge? 
TEACHER: I don't know. 
STUDENT: It's easy, you just open the fridge and put it in. I have another question! 
TEACHER: Ok, ask. 
STUDENT: How to put a donkey inside the fridge? 
TEACHER: It's easy, you just open the fridge and put it in. 
STUDENT: No sir, You just open the fridge take out the elephant and put it in. 
TEACHER: Ooh...ok!! 
STUDENT: Let me ask another one. If all the animals went to the lion's birthday party, and one animal went missing which one would it be? 
TEACHER: The lion of course! Because it would eat all the animals. 
STUDENT: No sir, it is the donkey because it's still inside the fridge. 
TEACHER: Are you kidding me? 
STUDENT: No sir, 1 last question. 
TEACHER: Ok! 
STUDENT: If there's a river full of crocodiles and you wanted to cross, how would you? 
TEACHER: There's no way, I would need a boat to cross. 
STUDENT: No sir, you just swim and cross it because all the animals went to the lion's birthday party*",0
That slime looks like... well ya know,0
If I were on set I wouldnt be able to keep my laughter inside,0
Am I the only one that hates gravy,0
You should do will it brownie,1
almost 15 million. Know what we'd love? Return of the best WILL ITS and have Josh recreate everything for us to make at home. Recipes. gib.,1
Lol,0
Link is the messiest eater ever,0
Will it yogurt,0
"1:20 Yes, Link, you just said that.",0
"Hey so I don't know how to contact GMM without having to mail in or whatever, anyway does anyone know where the painting is from or who made it? the one in the background with the desert flower and the cactuses and the sunset, because I want it! haha also think maybe a fan made it and props to them :)",1
confirmed link likes his children smothered in gravy...,0
Do American people not put wine in gravy anyway ?,0
GIVE ME NOW.,0
THATS HORRIBLE!... but I am aroused.,0
"Me on the gravizza
MAMA MIA!",0
it seems like they don't like each other anymore. sad,0
"Link's ""I swallowed it stance"" makes me cringe. He always does it, and nobody wants to see the inside of his mouth after eating whatever gross thing he just ate",0
"Josh you really missed the opportunity to name it ""Hagatha Christie""",0
"Am I in an alternate dimension?
Link just swallowed that and Rhett just puked his guts out..",0
50 shades of Gravy,0
Next time you should do a will it mince pie for Christmas and do mince meat will it mince pie a savoury mince pie.,1
,0
,0
Who else watches them in the morning as your routine,0
THE EDIBLE UNDERWEAR PART HAS ME SCREAMING,0
I wonder how your wives still kiss you,0
"I
Lo
Lov
love 
  
T
Th
Thi
This",0
I mean I wouldve eaten straight up gravy but ok.,0
https://www.instagram.com/p/BqQCrhMHqGU/?utm_source=ig_share_sheet&igshid=1n9jr9smv18fr,0
Can you guys do will it apocalypse,1
Josh peck and link look similar,0
Can we get a cook book of all the things you guys have made throughout your episodes?,1
I need the recipe for that oreo gravy!!,1
I want to know where Rhett got that shirt.,0
Will it stay in our mouth?,0
"Rhet:Gently nibbles on the edible underwear.
Link:Violently Rips that underwear candy bead string everywhere!!!
Well, Rhett always did seem more meek, lol.",0
I want to eat that Oreo biscuit,0
No,0
"gravy on probation
now Im off probation",0
"Link: just how I like my kids, Smothered in something
Me: WHAT",0
9:14 LINK THERE ARE CHILDERN WATCHING YA NASTY,0
I was wondering why Pizza Gravy would taste like Pepperoni. Then I remember that people are strange and Pepperoni on there pizza,0
Will it Windows cleaner,0
"This video has only further convinced me that Link is s o m e t h i n g  e l s e (inanimate or otherwise) that is trying to convince us that he is, in fact, human
Or maybe just a dad I guess I don't know",0
Still waiting for Will It Penis,0
"They are getting less PG as time goes on, and I love it",0
Will it sous vide?,0
You guys should do Will it Bagel?,1
will it marshmallow,0
"juices
make gravy out of vape juice",0
Do will it ravioli,1
That candy wear looks like it got human gravy on it. being its look makes it look gross.,0
"Have they done a will it ice cube.
If they haven't then they should, like they could get egg nog and freeze it in an ice cube trays and then put them in Luke warm egg nog",1
Loved watching until I saw a video of Rhett flipping out over a chair   Lost respect,0
"Idea: Bacon gravy.
I've just created the next million dollar product.",1
Is there a seemingly depressive atmosphere?,0
What family gets a long during thanksgiving?,0
"I don't feel disgusted watching them puking, i think i got tolerance.",0
13:11,0
"you dont know how long i've screamed ""WILL IT GRAVY"" in the comments on so many different accounts",0
"You know, the Oreo Gravy just makes me think of an ice cream topping. o.o Like hot fudge... but Oreo.",0
"i guess the morale of this story is if it tastes good now, it'll taste better as gravy",0
,0
"iT's GrAvY sEaSoN, iT's FlEx SeAsOn",0
meh,0
"Ive seen you guys eat so many disgusting things but the hagfish slime was definetly one of the worst, even making me gag. Thank you. Keep doing what you're doing.",1
We'll be answering the age old question guys I don't think anybody has wondered if things will make a gravy,0
"I love that one of the crew members was in absolute shook when Link did it.
He was like ""Oh my God!!!""",0
My stumic was turning by the end.... never did that before.. that stuff was so slimy...,0
"You know it`s gonna be next level bad, when Rhett goes for the trashcan.. :D",0
will it burger,0
this is the best one ever! Link you kill me. such a non-controlable gut buster. oh  thankyou.,0
How about will it sloppy joe,1
Will it Ramen?,0
You should start posting recipes for all the things you guys make on will it food.,1
I loooove Rhetts shirt!,0
"will it mustard?
is mustard great with everything? 
i have been asking for both episodes for months now.
GMM please make them and make my dream of seeing an episode that i want to watch come true for once atleast <3 
OR
2nd of december is my birthday that would be a great gift for me. 
YOU GUYS ARE AWESOME 
LOVE FROM THE UNITED ARAB EMIRATES",1
Hello daddy,0
Not to be bad but the hagfish gravy looks like something kind of SPG,0
A separate show that features the chef whipping up all these meals and the process would be a great idea,0
Someone needs to make a Gif at 13:17 of Rhett spitting out.,0
"Dressing is different than stuffing though, I could of sworn..lol stuffing, I thought was from inside the turkey where dressing is just by itself? Is that true or am I going crazy? Lol",0
i put the video on slow mo and watched rhett eject iit and it is hilarious XD,0
I want to see Josh at Rhetts house on instagram for thanksgiving.,0
Is it me or did it seem like there was tention between Rhett n link?,0
I don't remember if y'all have ever done a turducken segment but I think y'all need to and make it be will it turducken on other things just a suggestion,0
The Hagfish Gravy looks more like Man Gravy. (   ),0
when you say juice and dripping boy It gets me hungry no one peeped,0
"Watching Rhett spit it out at 0.25x speed was the funniest thing ever, I'm crying!",0
GMM question. Do you guys ever (besides spicy stuff) have flashbacks of bad experiences in your everyday lives while eating regular food? And has anything (besides spicy foods or something you already didn't like) been ruined for you?,0
I used to not know why y'all were youtube famous...I state watching you guys 2 days ago...Now I know.,0
13:16 You'll thank me later,0
NO MORE SCHOOL FOR a week..... FIRST BREAK,0
You guys should do an asmr video,1
"What if? 
Will it turkey: you try to shape an item (however you can) into the shape of a turkey
Will it pot pie: treat the item like a normal ingredient in the pot pie
Will it soup: liquify the item and maybe put chunks of the item of it in the soup",1
will it cranberry sauce?,0
Spider man would like the pizza grave! The spiderman 2 pizza mini game theme plays,0
okay but have you not had chocolate gravy and biscuits before???,0
Finally an Indonesian my people and DURIAN TASTES GOOD AHHHHHHHH srsly pls stop hating on it,0
U should make actually choclate gravy,0
Will it pudding,0
Will it salsa?,0
But I am Aroused,0
Rhetts worst nightmare:  Will it liver?,0
"""In my heart I swallowed it""
Can't fool me Rhett. I've heard that same lie from too many ex girlfriends.",0
WILL IT JELLY?,0
Will It oreo,0
Will It potato chip,0
"Will It milk
Will It taco
Will It slime",0
Thats why I dont like gravy,0
Boil,0
The gravy that's supposed to have 50 shades just looks like normal 1 colored gravy,0
Is it just me or is there a slight tension between them lately?,0
yo,0
Link tries to hard,0
"I want to see Jordan Ramsay on a 
Will it video.",1
"Rhett-I wish we had smellevision 
Oh, but you could!!! 
GMM should do an episode with a ScratchnSniff we get off their website and we scratch along 
Throwback to the Rugrats Movie ",1
Do will it casserole,1
That Oreo stuff doesnt seem that weird to me because chocolate gravy is good,0
13:01,0
9:14 that had me squealing i did not expect that,0
i have an uncle doug that looks like mr. rogers,0
"When I first met you, I thought your name was ""Lonk""",0
This is the GMM's version of a muk bang,0
pizza gravy is violently american,0
Is it an American thing to make gravy with butter in it?,0
Will it Groovy..,0
"Catfish gravy.
Cheetos gravy.",0
Is link ok?  Something seems off...synthetic even maybe?,0
Pasty and tasty,0
I nearly threw up watching the last one,0
"Sooooo, Gravy is great on everything.",0
Dresssing vs stuffing? Go,0
Jow do they not get fat,0
I swear I gagged three times but got through the video. Link way to go.. Idk how you did that. You're the man!,0
Stan,0
How tf you make Thanksgiving food and gravy sound so disgusting??,0
Link and Rhett should have invited Yung Gravy to the show!!!,1
Diabetes in one word: this.,0
Link does cocaine,0
I call shins you did not eat the gravy redo,0
Anyone else wondering where the girl chef went ? The one that was supposed to be Josh's partner ?,0
the hag fish gravy looks like a bodily fluid uhhh.......,0
"now i want a ""will it biscuit?"" episode, and use these various gravies on em",1
Uncle Doug is a recovering alcoholic. Might not be such a good idea to spike the gravy...,0
I'm surprised that the pizza gravy went well. From its appearance it reminds me of someone eating pepperoni pizza and throwing it back up! Eww!,0
so you made an italian sauce,0
I love how the show has evolved from Link being the sissy eating the foods to Link being the tougher of the two.,0
I need to know where Rhett got his sweater.,0
MORE HAGFISH PLEASE!!!!,0
Why? Why?...how?,0
Please please do WILL IT TOILET PAPER please,1
"There was an amazing lack of reaction to Link's candy explosion.  I'm dying laughing, and everyone just moved along.",0
I really wish my two favorite people were vegetarian but oh well.,0
Will it Rootbear float?,0
