"Me: gets Oreos and milk
Gmm: oreo gravy
Me: OMG WHY ",0
"You both should do a ""make the other person sick by saying and showing gross stuff!""",1
Um...ok ik Ive been away from good mythical morning for a while and Im just getting back into it but wth happened to the original intro with the rooster????? Im disturbed,0
Should have had YUNG Gravy in this episode,1
what is gravy?,0
WE ALL HAVE TO FIND DANNY AND TRY HIS WILL IT!!!,0
Would love seeing way more of josh! His ideas are awesome and I like his personality + passion for cooking.,1
Oreo gravy would be the best ice cream top ever!!!!,1
Skip to 13:00,0
14:16 when you nut but she keeps sucking,0
Will it milk shake,0
"""...and see how uncle Doug reacts.""
My uncles name is Doug",0
What about will it eggnog for the holidays like so the guys can see,1
"Do Will it Cream Cheese, Will it french fry, will it lemonade, will it salad, will it gift wrapped, and/or will it candy cane",1
So when is the restaurants opening?? Some of the stuff on Will It is just amazing sounding,1
Will it perfume,0
I would give to St.Judes hospital but I dont have any cash,0
sounds gross  is...good????,0
       grevitzza,0
Pongan subtitulos en espaol plisss,0
"I dont know what part of North Carolina Rhett is from, but we call it Stuffing.",0
"Why is it when they brought up the hagfish gravy my eyes started burning like I could actually smell it, weird.",0
0:57 is Link insinuating that he smothers his children? O.o,0
"They should publish a cook book of all the weird mixtures from Will It that did, so we can try if they did.",0
Gosh i still dont know how they find all these really gross ideas.,0
INDONESIAAAA,0
8:37 SLUT GRAVY,0
YES IT WILL. YES IT WILL,0
13:18,0
13:17 Me watching this years YT Rewind.,0
"Am I the only only one that notices something very off between link and Rhett, its almost like a passive aggressive enmity between them",0
i have an uncle doug,0
13:16 theres a reason theres a trash can on your lap Rhett,0
Will it bread?,0
Will it hot chocolate?,0
will it candy corn,0
weird how i was eating pizza and oreos while I watched this,0
I have an uncle Doug ,0
Will it waffle? Pleaseeeeee,0
"For all the successful ""Will It?"" recipes, I think we all agree there should be a cook book. Or as Rhett calls them, a cooking book.",1
Hi I like you and your Videos but please chew quieter I and a lot of people cant stand that so pls nor so close to the mic please,1
You should do ice cream.,1
"will it ice cube 
will it jeleopeno popper 
will it cool whip
will it bubble gum 
will it toothpaste 
lol",0
to bad oreos are crap lol,0
Will it blanket? I like the sound of that,0
40 shades of gravy. I laughed harder at that than I should have. Im sorry mom.,0
i would dump the pizza gravy straight into my mouth. ,1
I can feel some tension.,0
"Dink it, sink it, rethink it.",0
Will it pizza roll?,0
You should do  will it gingerbread?,1
"None of those were really gravy, I mean the Pizza thing was basically just a sauce.  Thats how sauces are made with butter, flour, etc.  The Oreo thing wasnt gravy either.  It was again, just a thin chocolate sauce.  The last thing was literally gravy with wine added to it.  Gravy really needs to be based on animal products.",0
best part was the undie reveal,0
12:53 I genuinely had a gag reflex from seeing the slime juice,0
"@
Mmjp. Gn",0
Or....deep fried Orio gravy,0
8:56 a reminder just in case you thought this was a family friendly show... you are mistaken my friends,0
"Rhett- this smells like pizza
Me- facepalms",0
"How about ""Will it smoke""?",1
Still waytin for the will it Tea episode,0
Can you tell us the recipe,0
"Rhett: ""Man, I wish you had smell-i-vision.""
Me: ""How thoughtful!""",0
"you should do a will it soda, where you carbonate usually uncarbonated drinks, and see if they should be sold carbonated.",1
Does anybody else really want the recipe for that pizza gravy?,0
WILL IT PERFUME NEXT PLEASE!,1
Theres already a chocolate gravy. Its an Arkansas dish.,0
I know this is late but if anyone wants to come for Christmas to my place its in in Ohio!!,0
"Im sorry I have literally no money to donate because Im a broke hoe, but if any I can donate my time to saint Judes please let me know because I will!!",0
I have a feeling most things gravy.,0
"I should not have smoked that bowl 1st. From 12:15 on I was broken, dying laughing.",0
Will it funnel cake,0
"Hagfish is the new ""Oooctopuss..."" Blaarghhhh~",0
I need that pizza gravy recipe ,0
Is this ASMR,0
Will it turkey,0
Here in Korea eating hagfish (here commonly called penis fish) grilled is kinda commonplace. Grilled though. Not sure when they use the slime but yeah apparently its pretty common too :/,0
I wanna see them revisit old will its now that they have chefs especially will it ice cream sandwich,1
Dani whats your @??? Were  from the same country!!,0
Will it bread?,0
you guys should do a will it hat,1
I smelt it from my smellovision and it is disgusting,0
We have found one more thing that Rhett cant swallow,0
"Link: ""Gravy my biscuit""
whispers ""yessss, yessss""",0
Fried Oreos..but the inside is Oreo Gravy.,0
6:53 Show off your natural hues Flamingo-o-o-o-o,0
I can die now. I seen Link wearing edible underwear,0
"Pause at 0:01, what is link trynna do?",0
You should do a Will it Klondike bar?,1
"I thought the Will It was ""Will It Gravity?"" and I got really confused..",0
Like if they should do a will it chili??,0
ANYTHING CAN BE G R A V Y,0
13:18 Im dying here!,0
WILL IT CHIMICHANGA,0
I Got sick thinking of Link eating that alien goop omg im dead 0_0,0
I literally just threw up watching them eat that fish stuff ,0
"The ""50 shades of gravy"" cracked me up!",0
oh god i was gagging on that last one man,0
5.4,0
The hag fish slime was the first time Ive ever gagged watching your show.,0
again - show how Josh made all this please!,1
You guys should collaborate with Josh and create a cookbook called Good Mythical Recipes.,1
The dislikes are turkeys,0
Do an episode convincing Link tomatoes are good PLZZ,1
Will It mojito?,0
#mvplink,0
Im waiting for a will it wine,1
The oreo goo would be amazing with ice cream!,1
I wanna see an episode where guys do this with Gordon Ramsay and make sure its extra gross,1
"""Now where should we put this?"" Preferably on the food",0
He was so proud he kept it down ,0
Head phones no thank u,0
13:12 Can this be added to gmm greatest moments?!,0
"I have to watch most of ur videos while eating something, otherwise i get hungry ",0
That turkey looks good... Im sad because my Thanksgiving turkey was nasty,0
Why are you eating hag fish you could die,0
"Dont let that guy at the end fool you, durian ice cream literally smells and tastes like a rancid expired fart... but try it",0
This went from pg to R real quick lol,0
"Oh man, I want a recipe for that pizza gravy.",0
Now do the opposite,0
I m English so no thanksgiving 4 me,0
oh god i hate rosette...rosette wine...is just...it tastes like completely potent ass perfume its gross...,0
i think theres some creamy pizza gravy on papa johns cheeseburger pizza,0
The guy who swallowed the food with the Hagfish slime looks like LINK .,0
Are you sure the edible underwear wasnt second-hand?,0
3:17 the only other time ive laughed this hard was when Link ate Balut,0
I almost vomited,0
"Suggestion for the next will it:  Will it cereal?  Theyve already turned cinnamon toast, French toast, and Oreos into cereal.  GMM should try some experimental flavors so I dont have to.",1
Please make a will it Mac and cheese.I think its a good will it idea like if you agree.,1
"Honestly, out of all the things Ive watched yall eat, the hagfish gravy is one of the few things I wouldnt try. I actually gagged.",0
Does anyone else ship them?,0
Link hates tomatoes but likes pizza.... um?,0
Congrats Link. Link 1 Rhett 0,0
will it milkshake,0
"So is no one going to talk about this?  9:08
Dude Im dead xD",0
M. Mm mmj,0
when link said they were going to eat the slime rhetts reaction... ME,0
"Dis is Bob
he is 1 moth old
will he live to be 100
1 like=1 year",0
Will it tamale,0
"Delicious/gross taste test guys.  Now Im wondering what Chips Ahoy salad dressing will taste like.  ""Will it Salad Dressing?!"" in the future, please.",1
will it candy cane,0
Who else clicked thinking they where going to put gravy on foods XD,0
"DINK IT
SINK IT
slide it",0
50 shades of gravy. Absolute perfection,0
They should do a will it fruitcake or will it eggnog for Christmas,1
Will it popcorn?,0
Yes but did Josh go to rhetts house? The important question.,0
Dressing is also called stuffing because it usually gets stuffed into a turkey,0
I love you guys and watch yall every day. I think its awesome youre helping out st judes! Thank you guys for all you do!,0
Will it icing?,0
Put the pizza gravy on wings,0
I miss the old intro from 5 years ago,0
What happens to all the left overs on GMM?,0
Will it shit? Taste test,0
yall should have josh post the recipes from now on haha,1
Link standing up with the edible underwear got me lmao,0
"I originally loved Rett, but I feel like hes just phoning it in for the last few months. So now Link is my favorite.",0
Will it salad? (Romaine sure wont),0
Will it sushi,0
11:30 no nut november FAILED,0
"You Guys need to do a, ""Will it Snowman"" were you take items from a certain ""genre"" and use them as decorations and accessories  for a snowman.",1
"Will it Curry?
Will it Boil?
Will it Bread?
Will it Coffee/Hot Chocolate?",0
"Will it Blue Raspberry?
Its a well-known fact that blue raspberry is the best flavor for anything, and there is rarely a time when something blue raspberry-flavored could be considered bad. So how far can you guys push that boundary and make blue raspberry less and less enjoyable?",0
Oh my gosh!! Years ago I asked for this episode to happen and t actually did!!!,0
Will it granola bar,0
Is that what white people eat for thanksgiving WOW thats sad weres the mac and cheese wheres the greens or the green beens just tragic,0
"Links vocabulary: pizzay,warm pudding,clingy,right,mmmm,rose all day,basic,onion powder, and the worst one ever, I need to get rid of this chocolate,slinky",0
Sorry but link was horny that day,0
The way Rhett looks like when link says Drippings and juices make me hungry lol,0
"Garleek 
                   -link 2018",0
Hope that slime you both ate is not DEADLY,0
Hey you guys should do will it soda,1
"you know what.... why not sell a GMM cookbook of all the best recipes you guys made? id buy it. that would be a great addition to any cooks library. it may be a joke piece, but it would be fun to try some of this stuff",1
could you please publish the pizza gravy recipe? im curious to see what the version you guys made tastes like.,1
"Hmm...What about a ""Will it Whiskey"" or ""Will it porridge"" video..That might sound appetizing :3",1
"8:39 fifty shades of gravy
",0
You had 1 opportunity to use 69 oreos...,0
"Links gotten kinda savage lately.
""Its not that great. You can go to Rhetts house.""",0
"Havent seen that chef channel yet, get good noob.",0
DO A WILL IT PIZZA OR A WILL IT MACRON!!!! PLEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAASE,0
Who is thanksgiving,0
They shouldve done this with Yung Gravy,1
YUNG GRAVY,0
ITS STUFFING ITS NOT DRESSING ITS STUFFING!!!!!!!!!!! >:(,0
I follwed you on soptfiy,0
13:15 actually made me gag,0
13:15 RHETT OMG LMAO,0
"right out of the shelves
swings hand
RIGHT INTO PEOPLES MOUTHS
forces biscuit into mouth and gags",0
#GMM,0
8:27 Link is going to have fun with his wife tonight,0
I literally gagged when he swallowed that slimy shii..,0
Is it me or is gravy a really odd phenomenon in existence?,0
Feels like Rhett is annoyed with Link for some unspoken reason,0
4:33 when you dont want to talk first,0
"Rhett: you know, you can get pizzas now a days that got Thanksgiving stuff on top of it, and this is the opposite, this is pizza on top of the Thanksgiving stuff, Youre welcome world.
Link: You said it Rhett, and you know what? I totally agree.",0
"As soon as I saw the fish stuff thingie I knew, this WAS NOT  going to end well",0
will it pizza roll??,0
I am watching this at night soo GOOD MYTHICAL NIGHT,0
"do ""will it gonna be eaten?""",0
They should do that Will it kill me lol,1
Linkits warm and begging to be poured me*imagining the gravys voice* PoUr Me DaDdY!!!! Me*shudder*,0
I would love Gordon ramsay join them on the next will it episode,1
will it sexdust?,0
"You guys need to do a will it tamale, asap!",1
Omg im watching this on thanksgiving,0
Was the video of rett freaking out on the crew a joke or was that real?,0
"You know, after watching a lot of these ""Will It?"" episodes I didnt think it could get any worse. And then you started talking about Hagfish goo, and I nearly died. You guys are insane lol.",0
I watched this the day before Thanksgiving,0
I live in North Carolina but I always called it stuffing,0
We call it dressing in Mississippi,0
"The first one is always the only good one
Edit: Ahem never mind",0
They shouldve gotten Yung Gravy on here for this,1
"""Gravy my biscuit""  - Link 2018
Put that on a shirt.",0
"Rhett- Hagfish, will it gr...
Link- NOOOOOOO",0
Not a good roast without some Yorkshires,0
U ditched our chairs wait are you filming this stop filming thos,0
Soooo whos house is josh going to?,0
i mean  0:00,0
15:00 lol links face,0
Link eats children confirmed,0
I eat my pudding warm,0
Natural selection: The slime chose Link as a host. Rhett was rejected that is why he couldnt swallow it. lmao,0
13:17 He Rhett-ched,0
I dont like tomatos either but ill eat pizza and ketchup,0
will it snow man??,0
will it wrapping paper??,0
will it Christmas tree??,0
"I feel kinda weird I never tried rose out of all alcoholic drinks I had the chance to try  I guess Im not a strong, independant woman...",0
"Will it Gravy
LINK -NO",0
been watching this since I was in elementary. crazy you guys still poppin off,0
i wish there was a way to make garlic bread gravy @_@,0
"That last one guys, that was bad ",0
I feel like they were mad at each other just me.,0
gravyyyyyyyyyyyy,0
will it popcorn,0
6:57,0
The drippings are for real,0
#LTAT,0
Will it deviled egg,0
They should make a recipe book of all the will its that got yes,1
I  G O T  S E X  D U S T  O N  M Y  P A N T S,0
Hagfish can Be a Good Gravy since im trying to murder my Enemies,0
Can you cook a cook book?,1
"Oh man, some of that gravy was Bazaar. I laughed when Link said, please stop talking about boils.",0
Am not even watching this in the morning,0
9:48 how to know if someone has never had a candy necklace,0
I miss the old gmm. Where it gave me something to talk about every morning with my friends,0
"""Im gonna kill it.. then im gonna love it""",0
Gwenyth Paltrow is a trisomic charlatan.,0
the hagfish sauce looks like nut im sorry,0
Im sick. Probably not the best time to watch this. OH WELL,0
yeet,0
"Youve been part of my daily (almost) routine for about years :) I remember when you guys had your toast intro and talked about butt tattoos, AND Ive got your 1000th episode coin :D thank you so much for being awesome and keep being your mythical best",0
Chocolate gravy and biscuits are bomb,0
WAMEN,0
"Arkansan here. As they were describing the taste and texture of the Oreo gravy, I couldnt help but think... Sounds like chocolate gravy. Which is a completely normal Southern food. Usually for breakfast.",0
9:56 OPA Greek confirmed ,0
"Hey Link!  Pizza has tomato sauce, and tomato sauce is made of tomatos.  You like ",0
Will it bed,0
Watching GMM WITH TAKIS,0
I dont like when my food mixes lol. but i want that pizza gravy.,0
"idk what I would put pizza gravy on, but I feel a deep need to eat it. On, like, a daily basis. LOL",0
A little idea I had while trying to jam 7 sheets of paper into a pair of scissors: Will It Cut?,0
Today we ask the age old question: when is this series going to die out?,0
NEXT UP ON GMM will it kill me,0
That plate looked so good. ,0
Will it kill me lmfao,0
Love you guys yall are so funny I laughed so hard I cried,0
What about will it stuffing??????,0
LINK THAT WAS FREAKING AMAZING! FLAWLESS SWALLOW!,0
Everyone look up Rhett rages over chair weird,0
I have never dry heaved so violently.,0
I would order a cookbook of mythicality in a heartbeat!,0
come from PG to a R!!,0
u live in north carolina ???????????:/,0
O dier god you 3 make you vomit 3 times,0
https://ifunny.co/fun/xtOEALRF6?s=cl,0
"You guys should come out with a cookbook of all your will it yeses. then you could call it. ""Will it? Yes!"" And then other people could try stuff like that ",1
"I have to watch the |Strange Foods"" based GMM videos according to how my stomach is doing. I got stomach problems and I get queasy at the sight or NORMAL food. Go looking a for a new GMM and its about strange foods - do I watch or do I not, its up to the stomach. At the time, its behaving so I can watch this one now!",0
i honestly wanna see if josh/ the crew goes to rhett or links house,0
"Okay, but when are you guys releasing a cookbook tho???",0
Try chocolate gravy. It is so good. Chocolate gravy with bacon and biscuits was one of my favorite breakfasts growing up.,1
will it smore?,0
"Is it just me or do Rhett and link seem to be a bit further apart than before, in videos long past. I feel some passive aggressiveness coming from them, but it could just be me",0
"@1:03, hella weird",0
"You guys should do a ""Will it French Toast""",1
Young gravy needs to see this,0
I  gravy ! I also want to say thank you for talking about my favorite thing in the whole wide world !,0
"@Rhett, be careful what You wish for .... i believe that the invention of ""smellevision"" will kill the show, as a big fan I dont want that",0
What day is thanksgiving.,0
Will it bean dip?,0
"#Bay+#Gools
Means #Baygools",0
"I hope somebody finishes off all the food, if not Im available.",0
12:42 ( INTENSE FORESHADOWING ),0
That hagfish slime looked just like a big lugie!,0
10:17  so random  but kind of attractive. Legit me around my friends cause I tell them everything ,0
I think it will be good says the man with a trash can in his lap,0
i think the Oreo gravy would be a good ice cream topping,1
hagfish neop,0
Will it door   will it bed.  Will it headset.  Will it fan blade.,0
The third GrAvY looks like the slime off of Ghostbusters.,0
Yo can someone tell me where to get that sweater Rhett is wearing?,0
Just remember! This is still a kids show!,0
Why does link look like an angry Lama when he bites the edible thong??,0
I hope yall arent wasting all that food like yall can give it away to homeless or shelters,0
"*STUDENT: Sir, can I ask a question? 
TEACHER: Yes! 
STUDENT: How do you put an elephant inside a fridge? 
TEACHER: I dont know. 
STUDENT: Its easy, you just open the fridge and put it in. I have another question! 
TEACHER: Ok, ask. 
STUDENT: How to put a donkey inside the fridge? 
TEACHER: Its easy, you just open the fridge and put it in. 
STUDENT: No sir, You just open the fridge take out the elephant and put it in. 
TEACHER: Ooh...ok!! 
STUDENT: Let me ask another one. If all the animals went to the lions birthday party, and one animal went missing which one would it be? 
TEACHER: The lion of course! Because it would eat all the animals. 
STUDENT: No sir, it is the donkey because its still inside the fridge. 
TEACHER: Are you kidding me? 
STUDENT: No sir, 1 last question. 
TEACHER: Ok! 
STUDENT: If theres a river full of crocodiles and you wanted to cross, how would you? 
TEACHER: Theres no way, I would need a boat to cross. 
STUDENT: No sir, you just swim and cross it because all the animals went to the lions birthday party*",0
That slime looks like... well ya know,0
If I were on set I wouldnt be able to keep my laughter inside,0
Am I the only one that hates gravy,0
You should do will it brownie,1
almost 15 million. Know what wed love? Return of the best WILL ITS and have Josh recreate everything for us to make at home. Recipes. gib.,0
Lol,0
Link is the messiest eater ever,0
Will it yogurt,0
"1:20 Yes, Link, you just said that.",0
"Hey so I dont know how to contact GMM without having to mail in or whatever, anyway does anyone know where the painting is from or who made it? the one in the background with the desert flower and the cactuses and the sunset, because I want it! haha also think maybe a fan made it and props to them :)",0
confirmed link likes his children smothered in gravy...,0
Do American people not put wine in gravy anyway ?,0
GIVE ME NOW.,0
THATS HORRIBLE!... but I am aroused.,0
"Me on the gravizza
MAMA MIA!",0
it seems like they dont like each other anymore. sad,0
"Links ""I swallowed it stance"" makes me cringe. He always does it, and nobody wants to see the inside of his mouth after eating whatever gross thing he just ate",0
"Josh you really missed the opportunity to name it ""Hagatha Christie""",0
"Am I in an alternate dimension?
Link just swallowed that and Rhett just puked his guts out..",0
50 shades of Gravy ,0
Next time you should do a will it mince pie for Christmas and do mince meat will it mince pie a savoury mince pie.,1
Who else watches them in the morning as your routine,0
THE EDIBLE UNDERWEAR PART HAS ME SCREAMING,0
I wonder how your wives still kiss you,0
"I
Lo
Lov
love 
  
T
Th
Thi
This",0
I mean I wouldve eaten straight up gravy but ok.,1
https://www.instagram.com/p/BqQCrhMHqGU/?utm_source=ig_share_sheet&igshid=1n9jr9smv18fr,0
Can you guys do will it apocalypse,1
Josh peck and link look similar,0
Can we get a cook book of all the things you guys have made throughout your episodes?,1
I need the recipe for that oreo gravy!!,0
Dink it sink it,0
Not really liking the new GMM there used to be no politics and was kid friendly. What happened?,1
The first 2 look good the third makes me squirm,0
Dude what if you dunk Oreos in Oreo gravy and sell it like that you could call it gravy covered oreos,1
10:18 the face of arousal,0
Why is this so entertaining to watch in 1.50 speed,0
"Rhett: Ya GOt SeXDuSt oN mY pAnTs
My dad: walks in
im getting the belt...",0
"Josh could of been a chef, but he choose to be Rhett and links personal chef",0
"14:25  - Yummm... Durian ice cream!!
Tos buat Good Mythical Best Indonesia. ;)",0
Rhett and Link need to change the name of this show to Juices and Drippings,1
You should make a restaurant that sells everything  that does from the will it episodes,1
Sprite cranberry will it gravy,0
Put unit on pizza :),0
"Couldnt watch the hagfish part, youve gone too far.",0
Anyone know where rhett got that shirt?,0
Who else gagged watching this?,0
I was thinking of something completely different at 3:12 ...,0
"slow the video to 0.25 speed, start @ 13:10",0
I laughed so damn hard when Rhett was talking about how he thought he swallowed it and link is panicking about the taste in mouth,0
Note to self: dont eat while watching will it,0
Dayum thats rare rhett gagging and link swallowing it,0
"How bout a will it season, make seasoning out of various things.",0
Who knew link loves his kids by smuthering them in gravy!,0
"watched the top 5 grossest moments out, found out about the white flag once per year from it, the hag fish would of been my white flag",0
My idea from two years ago :),0
Biologists are still studyingit to see its effects ......and it disintegrated a car.....so we are going to eat it..... welp the show was nice while it was here,0
And will it popcorn,0
Will it m&m,0
That hagfish slime was truly vile. I almost threw up.,0
pOuR iT oN mEh BiScUiT,0
Hehe. I always get a good laugh out of these two,0
Yung Gravy,0
Will it cake?,0
Isnt this a child friendly channel,0
I really wanted to eat my breakfast thank you.,0
Links behaviour in this video proves his status as everyones weird uncle,0
Decided to eat while watching this. Instant regret,0
i hate gravy like if u agree,0
you should do a will it syrup if you have not done it yet,1
0:19 the two different ways you look when the teacher calls on you,0
Rieeot ynte eh awnoei sorry kaleb love yolt,0
Made on my birthday!,0
I thought it went in the trash! XD,0
I have an uncle named dug and he knows his wine,0
I want to try the pizza gravy,0
Really happy I DONT have smell-o-vision,0
"Me: gets Oreos and milk
Gmm: oreo gravy
Me: OMG WHY ",0
"You both should do a ""make the other person sick by saying and showing gross stuff!""",1
Um...ok ik Ive been away from good mythical morning for a while and Im just getting back into it but wth happened to the original intro with the rooster????? Im disturbed,0
Should have had YUNG Gravy in this episode,1
what is gravy?,0
WE ALL HAVE TO FIND DANNY AND TRY HIS WILL IT!!!,0
Would love seeing way more of josh! His ideas are awesome and I like his personality + passion for cooking.,1
Oreo gravy would be the best ice cream top ever!!!!,1
Skip to 13:00,0
14:16 when you nut but she keeps sucking,0
Will it milk shake,0
"""...and see how uncle Doug reacts.""
My uncles name is Doug",0
What about will it eggnog for the holidays like so the guys can see,1
"Do Will it Cream Cheese, Will it french fry, will it lemonade, will it salad, will it gift wrapped, and/or will it candy cane",1
So when is the restaurants opening?? Some of the stuff on Will It is just amazing sounding,0
Will it perfume,0
I would give to St.Judes hospital but I dont have any cash,0
sounds gross  is...good????,0
       grevitzza,0
Pongan subtitulos en espaol plisss,0
"I dont know what part of North Carolina Rhett is from, but we call it Stuffing.",0
"Why is it when they brought up the hagfish gravy my eyes started burning like I could actually smell it, weird.",0
0:57 is Link insinuating that he smothers his children? O.o,0
"They should publish a cook book of all the weird mixtures from Will It that did, so we can try if they did.",0
Gosh i still dont know how they find all these really gross ideas.,0
INDONESIAAAA,0
8:37 SLUT GRAVY,0
YES IT WILL. YES IT WILL,0
13:18,0
13:17 Me watching this years YT Rewind.,0
"Am I the only only one that notices something very off between link and Rhett, its almost like a passive aggressive enmity between them",0
i have an uncle doug,0
13:16 theres a reason theres a trash can on your lap Rhett,0
Will it bread?,0
Will it hot chocolate?,0
will it candy corn,0
weird how i was eating pizza and oreos while I watched this,0
I have an uncle Doug ,0
Will it waffle? Pleaseeeeee,0
"For all the successful ""Will It?"" recipes, I think we all agree there should be a cook book. Or as Rhett calls them, a cooking book.",1
Hi I like you and your Videos but please chew quieter I and a lot of people cant stand that so pls nor so close to the mic please,1
You should do ice cream.,1
"will it ice cube 
will it jeleopeno popper 
will it cool whip
will it bubble gum 
will it toothpaste 
lol",0
to bad oreos are crap lol,0
Will it blanket? I like the sound of that,0
40 shades of gravy. I laughed harder at that than I should have. Im sorry mom.,0
i would dump the pizza gravy straight into my mouth. ,0
I can feel some tension.,0
"Dink it, sink it, rethink it.",0
Will it pizza roll?,0
You should do  will it gingerbread?,1
"None of those were really gravy, I mean the Pizza thing was basically just a sauce.  Thats how sauces are made with butter, flour, etc.  The Oreo thing wasnt gravy either.  It was again, just a thin chocolate sauce.  The last thing was literally gravy with wine added to it.  Gravy really needs to be based on animal products.",0
best part was the undie reveal,0
12:53 I genuinely had a gag reflex from seeing the slime juice,0
"@
Mmjp. Gn",0
Or....deep fried Orio gravy,0
8:56 a reminder just in case you thought this was a family friendly show... you are mistaken my friends,0
"Rhett- this smells like pizza
Me- facepalms",0
"How about ""Will it smoke""?",1
Still waytin for the will it Tea episode,0
Can you tell us the recipe,0
"Rhett: ""Man, I wish you had smell-i-vision.""
Me: ""How thoughtful!""",0
"you should do a will it soda, where you carbonate usually uncarbonated drinks, and see if they should be sold carbonated.",1
Does anybody else really want the recipe for that pizza gravy?,0
WILL IT PERFUME NEXT PLEASE!,1
